MODE,bus_scale,age,female,driving_license,car_ownership,distance,dur_walking,dur_cycling,dur_pt_access,dur_pt_rail,dur_pt_bus,dur_pt_int,pt_interchanges,dur_driving,cost_transit,cost_driving_fuel,cost_driving_ccharge,driving_traffic_percent,purpose_HBW,purpose_HBE,purpose_HBO,purpose_NHBO,fuel_petrol,fuel_diesel,fuel_hybrid,fuel_dieselLGV,fuel_avg,fare_full,fare_child,fare_disabled,fare_free,travel_Mon,travel_Tue2Thu,travel_Fri,travel_Sat,start_time_morningpeak,start_time_noon,start_time_afternoon,start_time_evening_peak,start_time_evening
4,1.0,0.2978723404255319,0.0,1.0,0.5,0.06068911511354738,0.07009696495872818,0.08025535814831798,0.24742990679930563,0.0,0.0570504527872756,0.0,0.0,0.10488002154351037,0.1111934766493699,0.05847373637264618,0.0,0.1910144,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.7659574468085106,1.0,1.0,1.0,0.010375880971025842,0.012098105683533856,0.014774281807362438,0.06845794401229366,0.0,0.009314359638738874,0.0,0.0,0.015907252740875507,0.0,0.008919722497522299,0.0,0.0873952,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.09574468085106383,1.0,0.0,0.5,0.061545614722004705,0.06745519491263878,0.06064751475355924,0.14906542035990042,0.05681818157799587,0.0,0.0,0.0,0.09490428662574932,0.05559673832468495,0.05153617443012884,0.0,0.18269520000000003,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
4,0.0,0.8297872340425532,1.0,0.0,0.0,0.06161902897415819,0.059499864853021514,0.0564523485697896,0.22803738306280028,0.04545454567148761,0.0,0.0,0.0,0.07117821484798549,0.0,0.03964321110009911,0.0,0.13913040000000002,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0
4,0.5,0.14893617021276595,1.0,0.0,0.5,0.13806773688332027,0.14995046682176766,0.16598267230270677,0.30257009324275047,0.0,0.16921086661518353,0.0,0.0,0.1983014289561341,0.05559673832468495,0.1070366699702676,0.0,0.4146736,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
3,0.5,0.18085106382978725,1.0,1.0,0.0,0.1654267815191856,0.16595118724541155,0.16370269035991278,0.19158878521573938,0.1704545454158058,0.0,0.0,0.0,0.25397681306389236,0.14455151964418086,0.11000991080277503,1.0,0.7091776,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.5425531914893617,1.0,1.0,1.0,0.08804815974941269,0.10858275042529993,0.10916552668773359,0.12079439241861734,0.05681818157799587,0.051746442385691746,0.11556982340531113,0.25,0.10919385281994981,0.23721275018532248,0.05847373637264618,0.0,0.1913688,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.5212765957446808,0.0,1.0,0.5,0.2736883320281911,0.2697006994247967,0.27460100325850634,0.08224299083343524,0.25000000017045465,0.10866752896338087,0.23113964681062227,0.25,0.32205446215207717,0.37805782060785764,0.20218037661050545,0.0,0.4070296,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.0425531914893617,0.0,0.0,0.5,0.2799530148786218,0.3928131848334072,0.26365709091804734,0.15794392540579963,0.0,0.3001293659301557,0.0,0.0,0.18293340506415032,0.0,0.16749256689791872,0.0,0.3811488,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.6914893617021276,1.0,1.0,1.0,0.10843285043069695,0.12428326979822181,0.14035567716994318,0.17149532718023408,0.0,0.2432082793524666,0.0,0.0,0.19196548913237135,0.0,0.09217046580773043,1.0,0.5181752,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.5638297872340425,1.0,1.0,0.5,0.010742952231793265,0.01906277207043096,0.027359781015306135,0.06962616840470784,0.0,0.023285899096847185,0.0,0.0,0.01792936080289279,0.1111934766493699,0.011892963330029732,0.0,0.011940319999999997,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.276595744680851,1.0,0.0,0.5,0.21958202819107284,0.21959713004230422,0.22745098049000836,0.14135514054753692,0.2613636360769628,0.0,0.11556982340531113,0.25,0.30736047444253445,0.17790956263899185,0.16253716551040634,0.0,0.5152128,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
4,1.0,0.5638297872340425,1.0,0.0,0.5,0.14066170712607676,0.14247545852976348,0.12348381210653728,0.060981308405515765,0.0,0.2122897799443508,0.1524879609239196,0.25,0.17646265839214412,0.2223869532987398,0.09910802775024777,0.0,0.4793896,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.2553191489361702,1.0,1.0,0.5,0.07992364917776038,0.08432649878324436,0.0685818513891745,0.12219626185773867,0.0,0.128460543195701,0.0,0.0,0.09301698541197545,0.1111934766493699,0.05252725470763132,0.0,0.22807520000000003,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
1,1.0,0.5212765957446808,1.0,1.0,0.0,0.017178935003915426,0.018132148564626235,0.021431828620676534,0.05794392532168749,0.0,0.01940491606927865,0.0,0.0,0.027365866871762165,0.1111934766493699,0.01288404360753221,0.0,0.2862744,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.351063829787234,1.0,0.0,0.0,0.054130775254502744,0.07420972044515084,0.08472412236221331,0.06471962578834396,0.0,0.08913324715023371,0.0,0.0,0.0574278779879827,0.1111934766493699,0.03964321110009911,0.0,0.03934424,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.351063829787234,0.0,1.0,0.5,0.28308535630383713,0.2905646783399216,0.35212038307547144,0.060747663358808636,0.22727272699380166,0.0,0.07704654932210682,0.25,0.3198975462712045,0.20756115641215714,0.1833498513379584,1.0,0.32114560000000003,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2,0.0,0.13829787234042554,0.0,0.0,0.5,0.06692932654659359,0.07360931823563445,0.06648426813313099,0.181542055777426,0.0,0.15899094444077527,0.1540930974885154,0.25,0.11269884058039871,0.0,0.0535183349851338,0.0,0.21696560000000004,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.4361702127659574,1.0,1.0,0.5,0.022905246671887234,0.030260274385654005,0.02763337904543184,0.13668224297788018,0.0,0.023285899096847185,0.0,0.0,0.02898355341843719,0.1111934766493699,0.019821605550049554,0.0,0.1851848,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.19148936170212766,0.0,1.0,0.0,0.2504894283476899,0.24814625799574597,0.2787049704272181,0.16845794409640583,0.295454545160124,0.0,0.1540930974885154,0.25,0.35009436520628046,0.17790956263899185,0.17443012884043607,0.0,0.5967664,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0
3,0.0,0.5425531914893617,0.0,0.0,0.0,0.025278974158183243,0.02863918825785111,0.032831737349694315,0.026635514296576124,0.0,0.06326002572452885,0.0,0.0,0.050687516648877724,0.0,0.024777006937561942,0.0,0.3692304,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.24468085106382978,1.0,1.0,0.5,0.057018402505873145,0.07138782979024273,0.07013223891328398,0.0334112147632326,0.0,0.1544631308309923,0.0,0.0,0.10002696141817927,0.1111934766493699,0.05450941526263628,0.0,0.37685040000000003,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.021276595744680847,0.0,0.0,0.0,0.2437597885669538,0.31404040705556974,0.21559507537243175,0.1336448598940519,0.0,0.39508408785460125,0.08892455805099851,0.25,0.21164734430079463,0.0,0.14767096134786917,0.0,0.24290240000000002,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0
4,0.0,0.6063829787234042,1.0,1.0,1.0,0.19457223962411904,0.21662513880799888,0.20082079356506935,0.181542055777426,0.14772727292097107,0.11862871918433417,0.30272873135082407,0.5,0.17861957378771084,0.0,0.13181367690782955,0.0,0.08748080000000001,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.4893617021276595,1.0,1.0,0.5,0.11986100234925608,0.11623787932612278,0.09192886457914409,0.17686915904889072,0.18181818200413222,0.0,0.09630818578585985,0.25,0.09490428662574932,0.2149740548554485,0.06739345887016848,0.0,0.24964560000000002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,0.3723404255319149,0.0,1.0,0.5,0.13960943617854346,0.14850950130278345,0.13670770638979018,0.19228971951473928,0.11363636383780991,0.0,0.0,0.0,0.16743057432392303,0.12601927353595255,0.10208126858275521,0.0,0.3572,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
4,0.0,0.09574468085106383,1.0,0.0,0.5,0.013141151135473766,0.015760559539837328,0.013315093626628194,0.08668224335638483,0.0,0.007761966520855056,0.0,0.0,0.02183877056398996,0.0,0.009910802775024777,0.0,0.04417176,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
4,0.0,0.0,0.0,0.0,1.0,0.0437793657008614,0.04563057246228757,0.0497948017564755,0.21565420568078,0.0,0.07761966381139661,0.0,0.0,0.05958479386885542,0.0,0.03468780971258672,0.0,0.1173816,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,0.0,0.5957446808510638,0.0,1.0,1.0,0.1855422866092404,0.2035964096186603,0.16215230283580329,0.13691588802458732,0.0,0.33467011641238503,0.0,0.0,0.18940415222146242,0.0,0.13776015857284438,0.0,0.158748,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.5106382978723404,0.0,1.0,1.0,0.01081636648394675,0.011707844220330093,0.015139078852546003,0.04065420532330335,0.0,0.01655886178696599,0.0,0.0,0.018603396985333892,0.1111934766493699,0.007928642220019821,0.0,0.1035968,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
3,1.0,0.3085106382978723,1.0,1.0,0.0,0.026796202036021927,0.035844015420482364,0.03684450517503087,0.008878505045899206,0.0,0.0604139714422162,0.0,0.0,0.055001347925317155,0.1111934766493699,0.0267591674925669,0.0,0.20537919999999998,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.13829787234042554,0.0,0.0,0.5,0.31041992952231795,0.31169883816827465,0.2694938439693017,0.13785046737029436,0.0,0.3596377748367025,0.10208667695612543,0.25,0.19520086271102746,0.0,0.17145688800792863,0.0,0.29040720000000003,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.6914893617021276,0.0,0.0,0.5,0.32539643696162884,0.3379964576469032,0.3254901961505325,0.19158878521573938,0.3636363633264463,0.0,0.1540930974885154,0.25,0.4084658935584971,0.0,0.2299306243805748,0.0,0.33098000000000005,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,0.5,0.1595744680851064,1.0,0.0,0.0,0.04196848081440877,0.04758187988637879,0.06621067043132266,0.05257009345303083,0.0,0.08887451473106076,0.09149277724777072,0.25,0.09032084116751705,0.1111934766493699,0.036669970267591674,1.0,0.6783904000000001,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
4,1.0,0.3936170212765957,1.0,1.0,1.0,0.0779414643696163,0.08921977719607456,0.08837209314236633,0.17570093465647654,0.0,0.1338939198068713,0.0,0.0,0.12361822586239368,0.1111934766493699,0.06045589692765114,0.0,0.27276720000000004,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.5106382978723404,0.0,1.0,0.5,0.06688038371182459,0.08783885206015063,0.07533059754586384,0.12827102802539522,0.0,0.10116429486169877,0.0,0.0,0.059854408050648254,0.1111934766493699,0.05252725470763132,0.0,0.1528088,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.6914893617021276,0.0,0.0,0.0,0.02841131558339859,0.02947975145924648,0.03337893308162835,0.133878504940759,0.0,0.01617076315820655,0.0,0.0,0.02022108353200892,0.0,0.015857284440039643,0.0,0.12715200000000002,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.32978723404255317,1.0,1.0,0.5,0.16315093970242756,0.15925670198788733,0.1653442772273975,0.11285046755954668,0.15909090882747934,0.0,0.0,0.0,0.20113238053414192,0.2149740548554485,0.12190287413280475,0.0,0.3204288,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,0.5,0.23404255319148934,1.0,0.0,0.0,0.022244518402505874,0.025096814843450922,0.027086183313497804,0.10093457942981919,0.0,0.03104786561770224,0.0,0.0,0.050552709315328306,0.05559673832468495,0.022794846382556987,0.0,0.2319152,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
2,0.0,0.7340425531914894,0.0,1.0,0.5,0.007953210649960846,0.00972651676681736,0.013679890671811752,0.08037383214202114,0.0,0.010737387012754195,0.0,0.0,0.032218926997093264,0.0,0.014866204162537165,0.0,0.1066664,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.3723404255319149,1.0,1.0,1.0,0.05425313234142522,0.06241181592041138,0.044322845422087316,0.11028037372801118,0.0,0.06623544621642799,0.0,0.0,0.055270962592416,0.1111934766493699,0.03865213082259663,0.0,0.2880776,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1,1.0,0.276595744680851,1.0,1.0,0.5,0.014389193422083005,0.016150821003041084,0.013497491985061286,0.0782710284038999,0.0,0.012289780130638011,0.0,0.0,0.030196818449769968,0.1111934766493699,0.014866204162537165,0.0,0.1457776,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.2978723404255319,1.0,1.0,0.5,0.009152310101801096,0.010386959251321604,0.01085271332540112,0.09415887812204123,0.0,0.0067270373098811944,0.0,0.0,0.027231059538212747,0.1111934766493699,0.01387512388503469,0.0,0.11822640000000001,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.4361702127659574,1.0,1.0,1.0,0.10911805011746281,0.12578427548412144,0.13132694939877726,0.15490654232197135,0.0,0.1582147476489744,0.0,0.0,0.12469668356017703,0.1111934766493699,0.0931615460852329,0.0,0.24190080000000003,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.2553191489361702,0.0,0.0,0.5,0.1534113155833986,0.16225871335968653,0.171089831263594,0.038317757379596466,0.10227272724948347,0.038809831672839315,0.211878009191171,0.5,0.18118091118392582,0.0,0.10109018830525272,0.0,0.2968032,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
4,0.0,0.32978723404255317,1.0,0.0,0.5,0.04546789350039154,0.05922968383172104,0.056725946271597924,0.0700934576570006,0.03409090908316116,0.05498059529676384,0.19261637272741794,0.25,0.06753841975398717,0.0,0.044598612487611496,0.0,0.05418328,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0
3,1.0,0.2978723404255319,0.0,1.0,0.0,0.18683927173061865,0.19179850498584847,0.20373917025485522,0.0523364484063237,0.14772727292097107,0.0,0.13483146102476237,0.25,0.26718792107500344,0.2149740548554485,0.1278493557978196,1.0,0.6200704,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
4,0.0,0.09574468085106383,0.0,0.0,0.5,0.18564017227877838,0.19753234670814643,0.17072503421841043,0.21425233624165865,0.18181818200413222,0.0,0.11556982340531113,0.25,0.2876786197594173,0.06300963676797627,0.14965312190287414,0.0,0.42042160000000006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.44680851063829785,1.0,1.0,0.5,0.04360806577916993,0.06244183605790532,0.04851801193417435,0.1539719629762643,0.0,0.11565329869243503,0.0,0.0,0.06308978162930433,0.1111934766493699,0.03766105054509415,0.0,0.22516,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0
3,0.0,0.8085106382978723,0.0,0.0,0.0,0.03301194205168364,0.03932634866796712,0.03994528055156721,0.070794392797122,0.0,0.06106080202443062,0.0,0.0,0.0651118896913216,0.0,0.030723488602576808,0.0,0.1239672,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.46808510638297873,0.0,1.0,0.5,0.08777897415818324,0.0877788117851628,0.08955768362129223,0.25140186922884095,0.05681818157799587,0.0,0.0,0.0,0.10285791299618707,0.1111934766493699,0.07036669970267591,0.0,0.32460720000000004,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.3191489361702127,0.0,1.0,0.5,0.257170125293657,0.26204557052397387,0.24705882355644967,0.11682242998908203,0.0,0.3510996119897646,0.13804173299825573,0.25,0.2778376921752056,0.2223869532987398,0.1506442021803766,0.0,0.48302639999999997,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,0.28723404255319146,0.0,0.0,0.0,0.040133124510571654,0.03704482005565998,0.034290925858745935,0.08130841148772819,0.0,0.04657179819369437,0.0,0.0,0.0477217577373205,0.1111934766493699,0.024777006937561942,0.0,0.2771832,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
4,1.0,0.276595744680851,1.0,1.0,1.0,0.08961433046202036,0.10206838577659443,0.11509347941068059,0.0738317758809503,0.0,0.2051746444714282,0.08475120344532874,0.25,0.13184146641462427,0.2223869532987398,0.061446977205153616,0.0,0.2909088,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,0.0,0.6063829787234042,1.0,1.0,0.5,0.12196554424432264,0.12143135900581979,0.1174646603685324,0.2679906540871037,0.0,0.14230271690994079,0.0,0.0,0.13642491235816254,0.0,0.08325074331020813,0.0,0.45172720000000005,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
3,1.0,0.19148936170212766,1.0,1.0,0.0,0.02466718872357087,0.024976734401547643,0.039398084819633174,0.10210280382223338,0.0,0.037257438554955495,0.0,0.0,0.05958479386885542,0.1111934766493699,0.02576808721506442,1.0,0.5255080000000001,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.44680851063829785,0.0,0.0,0.0,0.02004209083790133,0.02458647293834388,0.03848609204251559,0.09392523391645559,0.0,0.04450194070318261,0.0,0.0,0.1043407926946187,0.1111934766493699,0.03964321110009911,1.0,0.40774160000000004,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.1276595744680851,0.0,0.0,0.0,0.04431773688332029,0.06688481284061631,0.06529867765420506,0.2207943925027295,0.0,0.09301423017780226,0.0,0.0,0.062415745446863236,0.0,0.03865213082259663,0.0,0.1189656,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.008418167580266249,0.010627120135128164,0.015412676882671703,0.07593457961907153,0.0,0.007503234101682095,0.0,0.0,0.016985710438658857,0.0,0.008919722497522299,0.0,0.10708640000000001,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.1595744680851064,1.0,0.0,0.0,0.022366875489428346,0.02533697572725748,0.02316461483153649,0.1147196262509608,0.0,0.04191461837432493,0.0,0.0,0.031949312329994414,0.1111934766493699,0.01684836471754212,0.0,0.2117648,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.5212765957446808,1.0,0.0,0.5,0.4402163273296789,0.4476899522948991,0.43812129525998594,0.05373831784544502,0.5454545453305786,0.038809831672839315,0.13483146102476237,0.25,0.5477217579799735,0.3558191252779837,0.3201189296333003,1.0,0.564764,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.5319148936170213,1.0,1.0,1.0,0.02466718872357087,0.031100837587049374,0.0369357045184061,0.10607476625176872,0.0,0.05084087985002234,0.0,0.0,0.034645457059758814,0.0,0.02081268582755203,0.0,0.2449616,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.3191489361702127,1.0,1.0,0.5,0.08339859044635865,0.09000030023055448,0.07314181494644507,0.12499999989485981,0.0,0.18822768452142075,0.0,0.0,0.1319762737481737,0.1111934766493699,0.06442021803766106,0.0,0.209796,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0
1,0.0,0.09574468085106383,1.0,0.0,0.0,0.03232674236491778,0.035543814369760375,0.03748290025034014,0.0738317758809503,0.0,0.14411384198127958,0.0,0.0,0.0656511190255193,0.0,0.02775024777006938,0.0,0.33934400000000003,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.24468085106382978,1.0,0.0,0.0,0.05378817541111981,0.05493680762840725,0.05061559519021786,0.14112149550082978,0.0,0.0620957307696865,0.0,0.0,0.09908331056863931,0.1111934766493699,0.05847373637264618,0.0,0.3152176,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.23404255319148934,0.0,1.0,0.5,0.20228073610023492,0.20275584641726496,0.21559507537243175,0.11892523372720326,0.0,0.2639068565861741,0.0,0.0,0.22377999461412237,0.1111934766493699,0.13478691774033696,0.0,0.37519600000000003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
3,0.0,0.13829787234042554,1.0,0.0,0.0,0.054032889584964765,0.05778871842080927,0.06000912000656735,0.09976635503740501,0.0,0.0826649417938075,0.0,0.0,0.07360474491065104,0.0,0.03766105054509415,1.0,0.503108,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
3,0.0,0.648936170212766,0.0,1.0,0.0,0.16978269381362568,0.17723874997311634,0.2010031919235024,0.17313084082494104,0.12499999974431819,0.05899094453391886,0.09630818578585985,0.25,0.3162577511772061,0.0,0.13082259663032705,1.0,0.5327656000000001,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,0.46808510638297873,1.0,1.0,0.5,0.03482282693813626,0.048182282095895194,0.05125398993720975,0.2532710279202551,0.0,0.041397154001696995,0.0,0.0,0.053653275560434956,0.1111934766493699,0.03270564915758176,0.0,0.06416039999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
4,1.0,0.3085106382978723,0.0,1.0,0.5,0.13075078308535631,0.12770556266264635,0.14901960789592555,0.09392523391645559,0.0,0.2707632601056417,0.0,0.0,0.17444054984482085,0.1111934766493699,0.1070366699702676,0.0,0.2959072,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
3,0.0,0.08510638297872342,0.0,0.0,0.5,0.0485512920908379,0.05550718980850213,0.07815777489227446,0.11892523372720326,0.0,0.09249676580517432,0.0,0.0,0.07495281727553324,0.0,0.031714568880079286,0.0,0.1105928,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.2553191489361702,1.0,0.0,0.0,0.08026624902114331,0.07832247603964591,0.06374829013009559,0.14228971989324396,0.0,0.14437257440045254,0.0,0.0,0.16621730929259024,0.1111934766493699,0.06045589692765114,0.0,0.43760160000000003,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.1595744680851064,0.0,1.0,0.0,0.15465935787000784,0.15829605834458865,0.1589603284442091,0.10700934559747576,0.0,0.2765847348798536,0.0,0.0,0.18603397130925692,0.1111934766493699,0.10109018830525272,0.0,0.4431568000000001,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.7021276595744681,1.0,0.0,0.5,0.08332517619420517,0.09510371949776973,0.09192886457914409,0.10443925260706174,0.0,0.1538163002487779,0.0,0.0,0.12024804543549421,0.0,0.07036669970267591,0.0,0.1281072,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,0.0,0.7021276595744681,1.0,0.0,0.0,0.04010865309318716,0.04469994895648284,0.06274509800960276,0.16892523334869858,0.02272727249483471,0.0,0.0,0.0,0.08614181722462706,0.0,0.03468780971258672,1.0,0.5262496,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.3723404255319149,0.0,1.0,1.0,0.3738253719655443,0.39398396922301854,0.33433652523494795,0.18971962652432528,0.3977272724096075,0.1759379043907827,0.5014446227925664,0.75,0.3402534376220689,0.4002965159377317,0.2527254707631318,0.0,0.2610696,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1,1.0,0.32978723404255317,1.0,0.0,0.0,0.0187451057165231,0.020173516185054398,0.02070223453030941,0.06728971961987947,0.0,0.02690815017096074,0.0,0.0,0.045430035008204375,0.1111934766493699,0.01684836471754212,0.0,0.191716,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
